nohup: 忽略输入
<class 'float'>
loss_dis_adv 2.7538285
[#011130|200000]  4.00s
loss_gen_adv 4.5650315
loss_gen_sty 0.87377536
loss_gen_rec 0.48077473
loss_dis_adv 2.6523664
[#011140|200000]  4.01s
loss_gen_adv 5.5883307
loss_gen_sty 0.8839928
loss_gen_rec 0.42398435
loss_dis_adv 1.5769895
[#011150|200000]  4.00s
loss_gen_adv 3.5718577
loss_gen_sty 0.93140376
loss_gen_rec 0.4387284
loss_dis_adv 2.0761907
[#011160|200000]  4.00s
loss_gen_adv 3.0461497
loss_gen_sty 1.0148511
loss_gen_rec 0.4838559
loss_dis_adv 1.9397684
[#011170|200000]  4.00s
loss_gen_adv 1.136175
loss_gen_sty 0.8919997
loss_gen_rec 0.60938865
loss_dis_adv 4.4387226
[#011180|200000]  4.01s
loss_gen_adv 3.886871
loss_gen_sty 0.90472794
loss_gen_rec 0.53463686
loss_dis_adv 1.2663441
[#011190|200000]  4.01s
loss_gen_adv 1.2834837
loss_gen_sty 0.89720523
loss_gen_rec 0.5600967
loss_dis_adv 3.3413124
[#011200|200000]  4.01s
loss_gen_adv 2.691846
loss_gen_sty 0.87320065
loss_gen_rec 0.4730379
loss_dis_adv 2.5619066
[#011210|200000]  4.01s
loss_gen_adv 2.3746803
loss_gen_sty 1.2545481
loss_gen_rec 0.45532256
loss_dis_adv 2.8440723
[#011220|200000]  4.01s
loss_gen_adv 2.1412911
loss_gen_sty 1.4272597
loss_gen_rec 0.61605006
loss_dis_adv 2.1971207
[#011230|200000]  4.15s
loss_gen_adv 3.47897
loss_gen_sty 1.4346856
loss_gen_rec 0.5991168
loss_dis_adv 1.8143637
[#011240|200000]  4.02s
loss_gen_adv 3.2307086
loss_gen_sty 0.90906
loss_gen_rec 0.53347117
loss_dis_adv 1.8798097
[#011250|200000]  4.03s
loss_gen_adv 3.3178082
loss_gen_sty 0.7423252
loss_gen_rec 0.58141637
loss_dis_adv 1.5534949
[#011260|200000]  4.02s
loss_gen_adv 2.9876766
loss_gen_sty 1.1085322
loss_gen_rec 0.5057044
loss_dis_adv 2.521844
[#011270|200000]  4.02s
loss_gen_adv 1.0482324
loss_gen_sty 1.0327908
loss_gen_rec 0.5285255
loss_dis_adv 4.0504537
[#011280|200000]  4.02s
loss_gen_adv 5.863616
loss_gen_sty 1.1818547
loss_gen_rec 0.5470384
loss_dis_adv 0.9021689
[#011290|200000]  4.02s
loss_gen_adv 0.3940006
loss_gen_sty 1.1379819
loss_gen_rec 0.5390559
loss_dis_adv 4.055783
[#011300|200000]  4.02s
loss_gen_adv 1.0346067
loss_gen_sty 0.9543185
loss_gen_rec 0.3275268
loss_dis_adv 3.392729
[#011310|200000]  4.02s
loss_gen_adv 0.9232789
loss_gen_sty 0.81960714
loss_gen_rec 0.43858784
loss_dis_adv 3.6272042
[#011320|200000]  4.02s
loss_gen_adv 0.95992285
loss_gen_sty 0.98518336
loss_gen_rec 0.5676967
loss_dis_adv 3.42388
[#011330|200000]  4.02s
loss_gen_adv 1.4513254
loss_gen_sty 1.0033942
loss_gen_rec 0.44550806
loss_dis_adv 3.2028203
[#011340|200000]  4.01s
loss_gen_adv 0.6162256
loss_gen_sty 0.8947051
loss_gen_rec 0.50542676
loss_dis_adv 3.6192336
[#011350|200000]  4.01s
loss_gen_adv 3.2317984
loss_gen_sty 0.74540377
loss_gen_rec 0.37501088
loss_dis_adv 2.451777
[#011360|200000]  4.01s
loss_gen_adv 4.6441593
loss_gen_sty 0.82126784
loss_gen_rec 0.44269896
loss_dis_adv 1.6173949
[#011370|200000]  4.00s
loss_gen_adv 2.1638498
loss_gen_sty 1.2235339
loss_gen_rec 0.40227294
loss_dis_adv 2.7146766
[#011380|200000]  4.01s
loss_gen_adv 4.8259335
loss_gen_sty 1.7533076
loss_gen_rec 0.7670145
loss_dis_adv 1.5076137
[#011390|200000]  4.01s
loss_gen_adv 4.529305
loss_gen_sty 1.0046943
loss_gen_rec 0.6332152
loss_dis_adv 3.5754774
[#011400|200000]  4.01s
loss_gen_adv 3.8787346
loss_gen_sty 0.8893331
loss_gen_rec 0.5561361
loss_dis_adv 1.4228822
[#011410|200000]  4.01s
loss_gen_adv 1.7796683
loss_gen_sty 0.841392
loss_gen_rec 0.39012164
loss_dis_adv 2.840839
[#011420|200000]  4.01s
loss_gen_adv 2.4972854
loss_gen_sty 0.8848902
loss_gen_rec 0.4585154
loss_dis_adv 2.088705
[#011430|200000]  4.01s
loss_gen_adv 0.69381106
loss_gen_sty 1.0171688
loss_gen_rec 0.56428057
loss_dis_adv 4.1672654
[#011440|200000]  4.01s
loss_gen_adv 1.8572177
loss_gen_sty 0.89515376
loss_gen_rec 0.47546875
loss_dis_adv 2.6355133
[#011450|200000]  4.01s
loss_gen_adv 2.6216903
loss_gen_sty 0.90093255
loss_gen_rec 0.389833
loss_dis_adv 2.4243853
[#011460|200000]  4.00s
loss_gen_adv 4.5295153
loss_gen_sty 1.1476052
loss_gen_rec 0.5561957
loss_dis_adv 1.5707877
[#011470|200000]  4.01s
loss_gen_adv 2.1462088
loss_gen_sty 0.8466841
loss_gen_rec 0.40845883
loss_dis_adv 2.8870566
[#011480|200000]  4.00s
loss_gen_adv 1.3678962
loss_gen_sty 1.1751721
loss_gen_rec 0.5274587
loss_dis_adv 3.7787042
[#011490|200000]  4.01s
loss_gen_adv 0.834608
loss_gen_sty 1.1102903
loss_gen_rec 0.64125276
loss_dis_adv 4.2834625
[#011500|200000]  4.01s
loss_gen_adv -0.16540837
loss_gen_sty 1.1670779
loss_gen_rec 0.6807021
loss_dis_adv 4.3263364
[#011510|200000]  4.00s
loss_gen_adv 1.52544
loss_gen_sty 0.87363935
loss_gen_rec 0.37967604
loss_dis_adv 3.1523595
[#011520|200000]  4.00s
loss_gen_adv 2.0322711
loss_gen_sty 1.273775
loss_gen_rec 0.4463697
loss_dis_adv 2.5075407
[#011530|200000]  4.01s
loss_gen_adv 2.4386978
loss_gen_sty 1.0095603
loss_gen_rec 0.5451238
loss_dis_adv 2.4808822
[#011540|200000]  4.01s
loss_gen_adv 4.1158924
loss_gen_sty 1.3389018
loss_gen_rec 0.6892332
loss_dis_adv 1.8565698
[#011550|200000]  4.00s
loss_gen_adv 3.6040094
loss_gen_sty 1.0427629
loss_gen_rec 0.492469
loss_dis_adv 2.1433706
[#011560|200000]  4.00s
loss_gen_adv 4.6810184
loss_gen_sty 1.7498438
loss_gen_rec 1.2402029
loss_dis_adv 1.0736349
[#011570|200000]  4.01s
loss_gen_adv 2.0010061
loss_gen_sty 0.9117937
loss_gen_rec 0.44405252
loss_dis_adv 2.5187678
[#011580|200000]  4.00s
loss_gen_adv 1.6426622
loss_gen_sty 1.0964861
loss_gen_rec 0.5791664
loss_dis_adv 3.130397
[#011590|200000]  4.01s
loss_gen_adv 3.2048762
loss_gen_sty 1.0649152
loss_gen_rec 0.4277789
loss_dis_adv 1.8447616
[#011600|200000]  4.01s
loss_gen_adv 3.7259555
loss_gen_sty 0.97075814
loss_gen_rec 0.5282365
loss_dis_adv 1.9399827
[#011610|200000]  4.00s
loss_gen_adv 4.652094
loss_gen_sty 0.8643832
loss_gen_rec 0.6741503
loss_dis_adv 2.225362
[#011620|200000]  4.01s
loss_gen_adv 0.81415737
loss_gen_sty 0.8963376
loss_gen_rec 0.498824
loss_dis_adv 3.8376896
[#011630|200000]  4.01s
loss_gen_adv 2.154521
loss_gen_sty 1.2300286
loss_gen_rec 0.52900195
loss_dis_adv 3.4482534
[#011640|200000]  4.00s
loss_gen_adv 2.7486947
loss_gen_sty 1.3005912
loss_gen_rec 0.6094284
loss_dis_adv 3.2277167
[#011650|200000]  4.00s
loss_gen_adv 1.113889
loss_gen_sty 0.7961699
loss_gen_rec 0.4477732
loss_dis_adv 3.0294454
[#011660|200000]  4.01s
loss_gen_adv 2.081231
loss_gen_sty 0.88249797
loss_gen_rec 0.38985163
loss_dis_adv 2.6522703
[#011670|200000]  4.01s
loss_gen_adv 1.8254014
loss_gen_sty 0.9131704
loss_gen_rec 0.45694268
loss_dis_adv 2.9938893
[#011680|200000]  4.00s
loss_gen_adv 1.0402123
loss_gen_sty 0.8709743
loss_gen_rec 0.47792038
loss_dis_adv 3.5489054
[#011690|200000]  4.02s
loss_gen_adv 3.3598757
loss_gen_sty 0.90915585
loss_gen_rec 0.462396
loss_dis_adv 1.7810543
[#011700|200000]  4.02s
loss_gen_adv 3.7199523
loss_gen_sty 0.8715953
loss_gen_rec 0.5443293
loss_dis_adv 1.9482919
[#011710|200000]  4.01s
loss_gen_adv 4.555787
loss_gen_sty 1.126751
loss_gen_rec 0.49804235
loss_dis_adv 1.5871634
[#011720|200000]  4.02s
loss_gen_adv 2.7297702
loss_gen_sty 1.0061299
loss_gen_rec 0.53022146
loss_dis_adv 1.960536
[#011730|200000]  4.02s
loss_gen_adv 1.7171474
loss_gen_sty 0.99615
loss_gen_rec 0.6563053
loss_dis_adv 3.545081
[#011740|200000]  4.11s
loss_gen_adv 5.159159
loss_gen_sty 0.94792825
loss_gen_rec 0.4605665
loss_dis_adv 1.1886806
[#011750|200000]  4.03s
loss_gen_adv 4.1470137
loss_gen_sty 1.0740283
loss_gen_rec 0.55797887
loss_dis_adv 2.0805068
[#011760|200000]  4.02s
loss_gen_adv 1.3099352
loss_gen_sty 0.87651217
loss_gen_rec 0.600183
loss_dis_adv 3.2377021
[#011770|200000]  4.03s
loss_gen_adv 3.1907167
loss_gen_sty 0.8437629
loss_gen_rec 0.39777958
loss_dis_adv 2.4140491
[#011780|200000]  4.02s
loss_gen_adv 2.9897316
loss_gen_sty 1.8292263
loss_gen_rec 0.586963
loss_dis_adv 2.0478833
[#011790|200000]  4.02s
loss_gen_adv 3.1264925
loss_gen_sty 0.8416501
loss_gen_rec 0.382123
loss_dis_adv 2.0996838
[#011800|200000]  4.03s
loss_gen_adv 3.5295136
loss_gen_sty 0.8194245
loss_gen_rec 0.40697247
loss_dis_adv 2.9524722
[#011810|200000]  4.02s
loss_gen_adv 3.2620316
loss_gen_sty 0.8542594
loss_gen_rec 0.4663499
loss_dis_adv 1.9230368
[#011820|200000]  4.02s
loss_gen_adv 1.938832
loss_gen_sty 1.2828374
loss_gen_rec 0.6218082
loss_dis_adv 3.0423965
[#011830|200000]  4.00s
loss_gen_adv 1.3771613
loss_gen_sty 0.82296073
loss_gen_rec 0.3757738
loss_dis_adv 3.4919386
[#011840|200000]  4.00s
loss_gen_adv 2.1633956
loss_gen_sty 0.841334
loss_gen_rec 0.46786577
loss_dis_adv 2.4053907
[#011850|200000]  4.01s
loss_gen_adv 3.4880385
loss_gen_sty 0.8575028
loss_gen_rec 0.48221675
loss_dis_adv 1.4386501
[#011860|200000]  4.01s
loss_gen_adv 1.4513335
loss_gen_sty 0.79761124
loss_gen_rec 0.5888536
loss_dis_adv 3.5782995
[#011870|200000]  4.00s
loss_gen_adv 2.0538964
loss_gen_sty 1.503826
loss_gen_rec 0.7502639
loss_dis_adv 2.639663
[#011880|200000]  4.01s
loss_gen_adv 0.2260704
loss_gen_sty 0.9914248
loss_gen_rec 0.52013373
loss_dis_adv 4.2936525
[#011890|200000]  4.01s
loss_gen_adv 2.4712446
loss_gen_sty 0.7397017
loss_gen_rec 0.38096863
loss_dis_adv 2.6352148
[#011900|200000]  4.02s
loss_gen_adv 3.6832943
loss_gen_sty 1.0406057
loss_gen_rec 0.6323262
loss_dis_adv 1.5625103
[#011910|200000]  4.02s
loss_gen_adv 4.402702
loss_gen_sty 0.7856321
loss_gen_rec 0.53649336
loss_dis_adv 1.4717782
[#011920|200000]  4.02s
loss_gen_adv 0.749187
loss_gen_sty 1.1852008
loss_gen_rec 0.5976944
loss_dis_adv 4.139429
[#011930|200000]  4.01s
loss_gen_adv 1.8254101
loss_gen_sty 1.053318
loss_gen_rec 0.5979543
loss_dis_adv 3.0579112
[#011940|200000]  4.01s
loss_gen_adv 0.97636867
loss_gen_sty 0.7465129
loss_gen_rec 0.384031
loss_dis_adv 3.461901
[#011950|200000]  4.02s
loss_gen_adv 2.8017254
loss_gen_sty 1.1754835
loss_gen_rec 0.5033131
loss_dis_adv 2.0987053
[#011960|200000]  4.01s
loss_gen_adv 1.7034191
loss_gen_sty 0.91875404
loss_gen_rec 0.41855708
loss_dis_adv 2.8420086
[#011970|200000]  4.01s
loss_gen_adv 3.1751506
loss_gen_sty 0.87017375
loss_gen_rec 0.4067884
loss_dis_adv 1.9621315
[#011980|200000]  4.01s
loss_gen_adv 2.8519304
loss_gen_sty 1.0152112
loss_gen_rec 0.43525708
loss_dis_adv 2.2120013
[#011990|200000]  4.01s
loss_gen_adv 6.7133913
loss_gen_sty 1.139977
loss_gen_rec 0.69197714
loss_dis_adv 0.9216368
[#012000|200000]  4.27s
loss_gen_adv 0.6495297
loss_gen_sty 0.6663101
loss_gen_rec 0.55504525
loss_dis_adv 3.758339
[#012010|200000]  4.01s
loss_gen_adv 1.6688187
loss_gen_sty 0.95853615
loss_gen_rec 0.3960354
loss_dis_adv 2.6166477
[#012020|200000]  4.01s
loss_gen_adv 0.9808486
loss_gen_sty 0.9953523
loss_gen_rec 0.622083
loss_dis_adv 3.3645172
[#012030|200000]  4.01s
loss_gen_adv 1.5216162
loss_gen_sty 0.91454613
loss_gen_rec 0.50433743
loss_dis_adv 3.8148005
[#012040|200000]  4.01s
loss_gen_adv 1.7822108
loss_gen_sty 0.9177528
loss_gen_rec 0.41795152
loss_dis_adv 2.9501603
[#012050|200000]  4.01s
loss_gen_adv 2.9525065
loss_gen_sty 1.3132969
loss_gen_rec 0.569455
loss_dis_adv 2.1851566
[#012060|200000]  4.00s
loss_gen_adv 2.16368
loss_gen_sty 0.90238607
loss_gen_rec 0.42512318
loss_dis_adv 2.70474
[#012070|200000]  4.01s
loss_gen_adv 1.3804674
loss_gen_sty 0.75775564
loss_gen_rec 0.7774122
loss_dis_adv 3.225412
[#012080|200000]  4.00s
loss_gen_adv 3.415985
loss_gen_sty 0.8399485
loss_gen_rec 0.4034168
loss_dis_adv 1.682216
[#012090|200000]  4.00s
loss_gen_adv 2.857791
loss_gen_sty 1.3207669
loss_gen_rec 0.55677366
loss_dis_adv 2.0135238
[#012100|200000]  4.01s
loss_gen_adv 2.455877
loss_gen_sty 1.1282907
loss_gen_rec 0.5178031
loss_dis_adv 3.0822217
[#012110|200000]  4.00s
loss_gen_adv 2.0424
loss_gen_sty 0.76592064
loss_gen_rec 0.41559976
loss_dis_adv 2.596343
[#012120|200000]  4.00s
loss_gen_adv 3.7437518
loss_gen_sty 1.0242727
loss_gen_rec 0.46463582
loss_dis_adv 2.8030477
[#012130|200000]  4.00s
loss_gen_adv 5.331721
loss_gen_sty 0.9264231
loss_gen_rec 0.6235591
loss_dis_adv 1.3778466
[#012140|200000]  4.01s
loss_gen_adv 3.5230753
loss_gen_sty 0.85932076
loss_gen_rec 0.5220895
loss_dis_adv 1.8920226
[#012150|200000]  4.01s
loss_gen_adv 1.2698388
loss_gen_sty 0.8776563
loss_gen_rec 0.41612625
loss_dis_adv 2.9889216
[#012160|200000]  4.01s
loss_gen_adv 1.3790934
loss_gen_sty 1.0146297
loss_gen_rec 0.4593189
loss_dis_adv 2.8675222
[#012170|200000]  4.01s
loss_gen_adv 0.46524975
loss_gen_sty 0.845663
loss_gen_rec 0.46054727
loss_dis_adv 4.105988
[#012180|200000]  4.01s
loss_gen_adv 4.904482
loss_gen_sty 1.5133853
loss_gen_rec 0.6827799
loss_dis_adv 1.1614798
[#012190|200000]  4.00s
loss_gen_adv 2.171702
loss_gen_sty 0.836254
loss_gen_rec 0.4632366
loss_dis_adv 2.4019947
[#012200|200000]  4.01s
loss_gen_adv 5.4511867
loss_gen_sty 0.7964786
loss_gen_rec 0.43921182
loss_dis_adv 1.2739137
[#012210|200000]  4.01s
loss_gen_adv 1.6409012
loss_gen_sty 0.95422137
loss_gen_rec 0.50954044
loss_dis_adv 3.0479574
[#012220|200000]  4.01s
loss_gen_adv 0.64648366
loss_gen_sty 1.0020139
loss_gen_rec 0.46454602
loss_dis_adv 3.648579
[#012230|200000]  4.01s
loss_gen_adv 5.747361
loss_gen_sty 0.81424665
loss_gen_rec 0.5257073
loss_dis_adv 0.8023782
[#012240|200000]  4.01s
loss_gen_adv 2.4212027
loss_gen_sty 0.92423975
loss_gen_rec 0.4982801
loss_dis_adv 2.2567368
[#012250|200000]  4.01s
loss_gen_adv 1.7801092
loss_gen_sty 0.86373305
loss_gen_rec 0.39926183
loss_dis_adv 2.5528064
[#012260|200000]  4.01s
loss_gen_adv -0.7578435
loss_gen_sty 1.5074034
loss_gen_rec 0.47781384
loss_dis_adv 5.419077
[#012270|200000]  4.01s
loss_gen_adv 2.9631445
loss_gen_sty 0.97889006
loss_gen_rec 0.4224121
loss_dis_adv 1.7991586
[#012280|200000]  4.01s
loss_gen_adv 4.4687357
loss_gen_sty 1.0603166
loss_gen_rec 0.4326073
loss_dis_adv 1.8800828
[#012290|200000]  4.01s
loss_gen_adv 2.5714571
loss_gen_sty 0.9082612
loss_gen_rec 0.5007997
loss_dis_adv 2.5455844
[#012300|200000]  4.00s
loss_gen_adv 5.89126
loss_gen_sty 1.0242232
loss_gen_rec 0.39193034
loss_dis_adv 1.8513799
[#012310|200000]  4.01s
loss_gen_adv 1.8829622
loss_gen_sty 0.854329
loss_gen_rec 0.3985896
loss_dis_adv 2.6413126
[#012320|200000]  4.01s
loss_gen_adv 2.2950723
loss_gen_sty 0.96360946
loss_gen_rec 0.61173254
loss_dis_adv 2.3532648
[#012330|200000]  4.01s
loss_gen_adv 3.7781532
loss_gen_sty 0.97698677
loss_gen_rec 0.42247504
loss_dis_adv 2.0797105
[#012340|200000]  4.00s
loss_gen_adv 2.6534169
loss_gen_sty 1.2510722
loss_gen_rec 0.48423457
loss_dis_adv 2.4842427
[#012350|200000]  4.01s
loss_gen_adv 3.9427452
loss_gen_sty 0.8637722
loss_gen_rec 0.5393625
loss_dis_adv 1.9454175
[#012360|200000]  4.14s
loss_gen_adv -0.4244852
loss_gen_sty 0.8830571
loss_gen_rec 0.42683572
loss_dis_adv 5.7000923
[#012370|200000]  4.00s
loss_gen_adv 0.7253022
loss_gen_sty 1.143836
loss_gen_rec 0.6310762
loss_dis_adv 4.34495
[#012380|200000]  4.01s
loss_gen_adv 4.212114
loss_gen_sty 1.1562524
loss_gen_rec 0.5548679
loss_dis_adv 1.1519197
[#012390|200000]  4.01s
loss_gen_adv 1.6768129
loss_gen_sty 0.7885479
loss_gen_rec 0.5040547
loss_dis_adv 2.7722416
[#012400|200000]  4.00s
loss_gen_adv 1.6352233
loss_gen_sty 1.1009963
loss_gen_rec 0.43320897
loss_dis_adv 3.4977508
[#012410|200000]  4.00s
loss_gen_adv 3.6502805
loss_gen_sty 1.0407016
loss_gen_rec 0.486662
loss_dis_adv 1.8253715
[#012420|200000]  4.01s
loss_gen_adv 1.6974313
loss_gen_sty 1.1101382
loss_gen_rec 0.4107449
loss_dis_adv 3.0790787
[#012430|200000]  4.00s
loss_gen_adv 0.8398759
loss_gen_sty 0.98105747
loss_gen_rec 0.5388097
loss_dis_adv 3.7990968
[#012440|200000]  4.00s
loss_gen_adv 2.4211116
loss_gen_sty 0.91849554
loss_gen_rec 0.47239947
loss_dis_adv 2.8582933
[#012450|200000]  4.01s
loss_gen_adv 2.7044036
loss_gen_sty 1.3469241
loss_gen_rec 0.44696522
loss_dis_adv 2.1996784
[#012460|200000]  4.01s
loss_gen_adv 1.3754483
loss_gen_sty 0.9145372
loss_gen_rec 0.48039848
loss_dis_adv 3.2713397
[#012470|200000]  4.01s
loss_gen_adv 3.6793783
loss_gen_sty 0.8470019
loss_gen_rec 0.48965862
loss_dis_adv 1.5858586
[#012480|200000]  4.01s
loss_gen_adv 0.36240613
loss_gen_sty 0.81614804
loss_gen_rec 0.51502025
loss_dis_adv 3.9929595
[#012490|200000]  4.01s
loss_gen_adv 2.9685726
loss_gen_sty 0.86716306
loss_gen_rec 0.46915632
loss_dis_adv 2.0096173
[#012500|200000]  4.00s
loss_gen_adv 2.2458453
loss_gen_sty 0.8120167
loss_gen_rec 0.48316562
loss_dis_adv 2.4832861
[#012510|200000]  4.00s
loss_gen_adv 3.7752833
loss_gen_sty 0.89054835
loss_gen_rec 0.5374443
loss_dis_adv 1.3816824
[#012520|200000]  4.01s
loss_gen_adv 2.4050272
loss_gen_sty 0.7909192
loss_gen_rec 0.3864779
loss_dis_adv 2.3180184
[#012530|200000]  4.00s
loss_gen_adv 0.8348765
loss_gen_sty 1.0243771
loss_gen_rec 0.5177681
loss_dis_adv 3.8142238
[#012540|200000]  4.01s
loss_gen_adv 2.0411325
loss_gen_sty 1.0327069
loss_gen_rec 0.52034557
loss_dis_adv 2.376804
[#012550|200000]  4.01s
loss_gen_adv 2.204208
loss_gen_sty 1.2819538
loss_gen_rec 0.60036945
loss_dis_adv 2.1943505
[#012560|200000]  4.01s
loss_gen_adv 4.369833
loss_gen_sty 1.0354224
loss_gen_rec 0.48973233
loss_dis_adv 1.5514649
[#012570|200000]  4.00s
loss_gen_adv 4.6790814
loss_gen_sty 0.982291
loss_gen_rec 1.0414131
loss_dis_adv 1.4363618
[#012580|200000]  4.01s
loss_gen_adv 1.4634255
loss_gen_sty 1.0543737
loss_gen_rec 0.38276094
loss_dis_adv 3.009645
[#012590|200000]  4.01s
loss_gen_adv 0.34107086
loss_gen_sty 1.0905365
loss_gen_rec 0.5710088
loss_dis_adv 4.410181
[#012600|200000]  4.01s
loss_gen_adv 2.2543771
loss_gen_sty 0.87143683
loss_gen_rec 0.4780906
loss_dis_adv 2.2070565
[#012610|200000]  4.02s
loss_gen_adv 0.81935537
loss_gen_sty 1.1926782
loss_gen_rec 0.49350047
loss_dis_adv 3.5157735
[#012620|200000]  4.01s
loss_gen_adv 2.0443482
loss_gen_sty 0.90371925
loss_gen_rec 0.51642585
loss_dis_adv 2.356761
[#012630|200000]  4.01s
loss_gen_adv 3.5079525
loss_gen_sty 1.021547
loss_gen_rec 0.47596046
loss_dis_adv 1.5234171
[#012640|200000]  4.01s
loss_gen_adv 3.0391512
loss_gen_sty 0.8572321
loss_gen_rec 0.47920763
loss_dis_adv 1.8647292
[#012650|200000]  4.01s
loss_gen_adv 4.4160295
loss_gen_sty 1.1935061
loss_gen_rec 0.504364
loss_dis_adv 2.0426824
[#012660|200000]  4.00s
loss_gen_adv 2.7556765
loss_gen_sty 0.82771206
loss_gen_rec 0.49072453
loss_dis_adv 2.7036645
[#012670|200000]  4.01s
loss_gen_adv 3.5497057
loss_gen_sty 0.9186547
loss_gen_rec 0.4167513
loss_dis_adv 2.7154675
[#012680|200000]  4.01s
loss_gen_adv 2.1296697
loss_gen_sty 1.448919
loss_gen_rec 0.78687483
loss_dis_adv 4.0199456
[#012690|200000]  4.01s
loss_gen_adv 1.0745583
loss_gen_sty 0.86843514
loss_gen_rec 0.43864438
loss_dis_adv 3.2457592
[#012700|200000]  4.01s
loss_gen_adv 0.3322463
loss_gen_sty 0.82287884
loss_gen_rec 0.3997633
loss_dis_adv 3.877906
[#012710|200000]  4.01s
loss_gen_adv 3.7252939
loss_gen_sty 0.99074787
loss_gen_rec 0.42776984
loss_dis_adv 1.6629181
[#012720|200000]  4.09s
loss_gen_adv 1.1420956
loss_gen_sty 0.81926566
loss_gen_rec 0.63228387
loss_dis_adv 3.444368
[#012730|200000]  4.01s
loss_gen_adv 1.6647537
loss_gen_sty 1.2841079
loss_gen_rec 0.4995978
loss_dis_adv 2.9533403
[#012740|200000]  4.09s
loss_gen_adv 4.68532
loss_gen_sty 1.1762593
loss_gen_rec 0.5742927
loss_dis_adv 2.593378
[#012750|200000]  4.01s
loss_gen_adv 2.523644
loss_gen_sty 0.79910517
loss_gen_rec 0.4136312
loss_dis_adv 2.269638
[#012760|200000]  4.00s
loss_gen_adv 1.5715891
loss_gen_sty 1.0447998
loss_gen_rec 0.58039546
loss_dis_adv 2.8738167
[#012770|200000]  4.01s
loss_gen_adv 4.3103294
loss_gen_sty 0.86385477
loss_gen_rec 0.4548176
loss_dis_adv 1.9650326
[#012780|200000]  4.00s
loss_gen_adv 3.922513
loss_gen_sty 0.942103
loss_gen_rec 0.4914515
loss_dis_adv 1.7492393
[#012790|200000]  4.01s
loss_gen_adv 3.2698467
loss_gen_sty 0.8240274
loss_gen_rec 0.44656795
loss_dis_adv 1.8659105
[#012800|200000]  4.01s
loss_gen_adv 3.3151855
loss_gen_sty 0.83687013
loss_gen_rec 0.468496
loss_dis_adv 2.475423
[#012810|200000]  4.01s
loss_gen_adv 2.5760775
loss_gen_sty 0.9979508
loss_gen_rec 0.48082227
loss_dis_adv 2.2223613
[#012820|200000]  4.01s
loss_gen_adv 3.3640091
loss_gen_sty 0.90610814
loss_gen_rec 0.40122682
loss_dis_adv 1.682743
[#012830|200000]  4.01s
loss_gen_adv 2.3257117
loss_gen_sty 0.82493615
loss_gen_rec 0.3745878
loss_dis_adv 2.4902487
[#012840|200000]  4.00s
loss_gen_adv 2.26413
loss_gen_sty 1.0255169
loss_gen_rec 0.42263916
loss_dis_adv 3.2313402
[#012850|200000]  4.01s
loss_gen_adv 3.3306644
loss_gen_sty 0.98772883
loss_gen_rec 0.5890814
loss_dis_adv 2.3196654
[#012860|200000]  4.01s
loss_gen_adv 1.6106277
loss_gen_sty 0.91636974
loss_gen_rec 0.55557626
loss_dis_adv 3.177209
[#012870|200000]  4.00s
loss_gen_adv 3.3902287
loss_gen_sty 0.97629845
loss_gen_rec 0.51207757
loss_dis_adv 1.973437
[#012880|200000]  4.01s
loss_gen_adv 1.3074126
loss_gen_sty 0.97563577
loss_gen_rec 0.42717487
loss_dis_adv 3.3824935
[#012890|200000]  4.01s
loss_gen_adv 2.2281063
loss_gen_sty 0.99055165
loss_gen_rec 0.44084832
loss_dis_adv 2.550168
[#012900|200000]  4.01s
loss_gen_adv 4.092922
loss_gen_sty 0.9865355
loss_gen_rec 0.5951301
loss_dis_adv 1.5418541
[#012910|200000]  4.01s
loss_gen_adv 4.0629435
loss_gen_sty 0.91003597
loss_gen_rec 0.412627
loss_dis_adv 1.5822475
[#012920|200000]  4.01s
loss_gen_adv 1.6254115
loss_gen_sty 1.0599418
loss_gen_rec 0.57336915
loss_dis_adv 2.8620517
[#012930|200000]  4.01s
loss_gen_adv 3.3466427
loss_gen_sty 0.847486
loss_gen_rec 0.53456503
